x,y,z,decimal
-0.0617824355186015,-0.0175396307117867,0.0189157076156665,0
-0.107054567572409,-0.0959980350862573,-0.441408127334823,1
-0.340855787120688,-0.167027307741815,0.352614450376985,2
-0.24101038932921,-0.158284802987057,-0.323014984236493,3
-0.295447740810427,-0.123087908745919,0.413038671245644,4
-0.254218145256195,-0.162108067476719,-0.315096832159681,5
-0.292932598989379,-0.132055374977017,0.330269351884272,6
-0.316561074933925,-0.171577991423334,-0.177418235038638,7
-0.389361032926432,-0.158635196602321,0.303127804962917,8
-0.23743154588038,-0.150032018692011,-0.342655797102041,9
-0.355959341439655,-0.145407408454583,0.279705964142149,10
-0.304129421339543,-0.166842232199522,-0.208432135479873,11
-0.329156039130029,-0.12440830659406,0.317420179679282,12
-0.31591876328766,-0.165472344347598,-0.194396121030637,13
-0.29609451147404,-0.123803078486322,0.258961396265028,14
-0.320984256461952,-0.156090127562684,-0.0929475825131904,15
-0.24830555943584,-0.0801558229874983,0.460441783047528,16
-0.274648003820339,-0.168064039542335,-0.311281428188169,17
-0.260325833221147,-0.103046061095282,0.368363578972464,18
-0.334720375381652,-0.172436580804606,-0.162342344589271,19
-0.237256608843565,-0.0810931114019402,0.380736264247528,20
-0.34780279536494,-0.1692378010345,-0.143791469489978,21
-0.239816407970058,-0.0901040920671325,0.313809451422956,22
-0.336671659869328,-0.15347003029419,-0.039732634510245,23
-0.286517384904726,-0.096479304033798,0.358919699760428,24
-0.329766438854925,-0.163815048168019,-0.178021587143034,25
-0.270295210634996,-0.104133506839714,0.28955490726479,26
-0.330400224646847,-0.15158611941864,-0.0743481687828446,27
-0.252755229174228,-0.0869257237189933,0.306673828792067,28
-0.338203739050902,-0.145232230329377,-0.0558243525303685,29
-0.238255343466086,-0.0865997710608553,0.259936217565346,30
-0.303227242363427,-0.129743815026039,0.0104870117775095,31
-0.421213772869169,-0.183194391187552,0.259112266570485,32
-0.227824869604998,-0.149400191415817,-0.352543615459642,33
-0.367343592834848,-0.155956720836829,0.259813605280996,34
-0.296813338558171,-0.167356427620024,-0.217461273035862,35
-0.344208962592583,-0.134900846100219,0.299093133050629,36
-0.308273496317582,-0.166400819798223,-0.204163424786788,37
-0.305740968354396,-0.131659463914757,0.246584409464068,38
-0.315916812502576,-0.158891155679909,-0.103090857547778,39
-0.390812294720889,-0.142804282744825,0.234964860982345,40
-0.291116419281737,-0.160119188849002,-0.229697009994975,41
-0.338335529454231,-0.131737965197225,0.206099008838987,42
-0.305520394273189,-0.155020010673152,-0.129768604517312,43
-0.326222731164863,-0.120246046241251,0.230457398627693,44
-0.314368796644984,-0.151158389204605,-0.11623845504911,45
-0.284376178468716,-0.111571740488509,0.200219949350852,46
-0.293283986009842,-0.140255259381858,-0.0434240861327212,47
-0.303669575301343,-0.107582425566493,0.345682689658633,48
-0.32154901250685,-0.165426154509365,-0.188658720393779,49
-0.280106006306849,-0.113731536867697,0.279518505801576,50
-0.325380477350627,-0.154702014490903,-0.0853189109508261,51
-0.260845679649956,-0.0960392275736186,0.299440931153573,52
-0.333658101745158,-0.149022554517327,-0.0674843521412806,53
-0.243624116830676,-0.0926711823394673,0.252507521910853,54
-0.301331986945948,-0.134048537791684,0.00143816623365923,55
-0.301928240134012,-0.104984770378884,0.265235164679704,56
-0.324358072711752,-0.146607515291077,-0.0994283707665111,57
-0.269201735067019,-0.0984025873792999,0.224833495887387,58
-0.299473044402986,-0.133925479756639,-0.0262146974211038,59
-0.257171990671139,-0.086139577049619,0.242221468131802,60
-0.304215562290522,-0.127032963879459,-0.0107872504307192,61
-0.22279019717458,-0.0851243921390102,0.207443479019945,62
-0.25997838150419,-0.114381279039791,0.0297457838378229,63
-0.430937538411065,-0.232009144788416,0.194836432741795,64
-0.216712304553317,-0.15086403819321,-0.359466055605183,65
-0.372767022913841,-0.181547974309364,0.233186588270981,66
-0.286101963971287,-0.171614677359047,-0.226828652042565,67
-0.354437608290603,-0.161586216758323,0.273046009196495,68
-0.29676587480627,-0.171455676375352,-0.214551996215499,69
-0.312096964385897,-0.148112556503617,0.229844541016669,70
-0.306696049896874,-0.165982853058664,-0.113978272286562,71
-0.393649052652694,-0.173046297876751,0.207282179748888,72
-0.280327351348835,-0.164467211508499,-0.238774616552876,73
-0.339470108123257,-0.148207322899936,0.191770053115822,74
-0.296461638900857,-0.16162014627286,-0.13890659279505,75
-0.330087416236508,-0.138329737105475,0.214612270249965,76
-0.304821180935365,-0.159078128018069,-0.126316751196641,77
-0.286554296294822,-0.125985690995611,0.18860665026487,78
-0.285992894361585,-0.148671884871394,-0.0534670820865406,79
-0.319486128585727,-0.135141016829401,0.323610731229895,80
-0.308999511282183,-0.171735949187305,-0.200276956045068,81
-0.288648542752499,-0.133721435048033,0.264087496233386,82
-0.315734500591635,-0.163836837572121,-0.0974039114661957,83
-0.269169645526292,-0.116857056608045,0.287275278631457,84
-0.32421040886044,-0.15983009217466,-0.0806967231999484,85
-0.247663980810378,-0.108155216617609,0.242129170622009,86
-0.295485692618582,-0.144623049859189,-0.00976114558930228,87
-0.310045236026177,-0.125350638416429,0.248822553375827,88
-0.314388383988955,-0.156107107956149,-0.11106952622833,89
-0.272529365338482,-0.115482281034721,0.212733495468712,90
-0.292162796010073,-0.144217121686195,-0.0370440579943986,91
-0.260882736774576,-0.103167100152805,0.231322420772203,92
-0.297662716978662,-0.138341781713471,-0.0219695827821047,93
-0.226097679624598,-0.0963458012365728,0.198960165609311,94
-0.256250313360836,-0.123381708434018,0.0215058039715724,95
-0.399675187534228,-0.18484006558949,0.184975099582822,96
-0.273371001298755,-0.164187216229797,-0.246494001666665,97
-0.342923714545465,-0.153640377709903,0.181126388710806,98
-0.291335903191886,-0.162617401313885,-0.146386865238403,99
-0.33557527072823,-0.1435995663454,0.202925668692664,100
-0.299398305711784,-0.160595544075201,-0.134506222041448,101
-0.290831987024989,-0.13011316838462,0.179695301171286,102
-0.282298565928511,-0.150758504020643,-0.0617186370581133,103
-0.354058851751262,-0.145295065794709,0.168373954026853,104
-0.288607417951176,-0.1566026163449,-0.156924759430216,105
-0.307442499674076,-0.128272184588092,0.154503005885848,106
-0.275983620728946,-0.147759074309146,-0.0844187437872749,107
-0.302344844790828,-0.120991534445914,0.16868435627516,108
-0.282022113268535,-0.144559801460123,-0.0726013817771314,109
-0.256686645433366,-0.109989568633245,0.153100707928188,110
-0.249499650999088,-0.1319155103236,-0.0210438519533373,111
-0.318942095597042,-0.13168473700347,0.235588099903437,112
-0.308656648014962,-0.157999184608255,-0.120046031689915,113
-0.277938826711117,-0.121280404073667,0.202872850434178,114
-0.288561150341691,-0.146947481230651,-0.046050969938229,115
-0.266618087339148,-0.110035208719155,0.221997296554677,116
-0.294367447209966,-0.141829279778848,-0.0310866356056158,117
-0.230397113833919,-0.100800964964571,0.191865044970059,118
-0.254825328898562,-0.126691802833109,0.0145847576852609,119
-0.292067109294433,-0.112055529409074,0.190417710973553,120
-0.289105015962143,-0.140245285129109,-0.0577578870668517,121
-0.248072617795917,-0.103085336927592,0.168773503357049,122
-0.253438709969545,-0.127598519027188,-0.00698611660653112,123
-0.240725390438782,-0.0950496550207295,0.182412200557667,124
-0.257056027965692,-0.122091721963316,0.00535545763535787,125
-0.19994263510646,-0.086406169501106,0.158377803251115,126
-0.212232956341754,-0.106633987039705,0.0310621379904685,127
-0.452273488963756,-0.247262829474433,-0.0183586984544724,128
-0.199519406616459,-0.136013738635448,-0.378369019945041,129
-0.40879726168485,-0.180386146676095,0.17174564130454,130
-0.272418203727102,-0.160729469914628,-0.250228271645882,131
-0.399163463115173,-0.155884081469835,0.213069417188217,132
-0.282739539840666,-0.160358765054373,-0.239213613042541,133
-0.343344620142076,-0.137593740397798,0.194682909436184,134
-0.299317539851073,-0.15675992276709,-0.138721070791791,135
-0.425471046045303,-0.171704013114022,0.143097699409466,136
-0.267259881742032,-0.154217816428521,-0.261194184390005,137
-0.359947106200003,-0.141050660016613,0.16184756390263,138
-0.288788533557364,-0.153328173569411,-0.16082519773912,139
-0.3565902606923,-0.126525145306696,0.181799212325958,140
-0.297183948319175,-0.150594892650004,-0.149698505023625,141
