x,y,z,decimal
0.00496803094519839,-0.0103421049045304,-0.0255830822527611,0
0.260829691271439,-0.392612748325887,0.242859483974696,1
-0.0112926299910612,0.349116723946204,-0.410059123109993,2
0.388589841969085,-0.272100816733353,-0.0216211976307435,3
-0.151191734473388,-0.237668120544992,-0.456355561324925,4
0.10102413495303,-0.450786829509115,-0.102344684267152,5
-0.0925338981148877,0.0186652365193637,-0.463157050561599,6
0.0972929306985555,-0.287216282128101,-0.29428241341714,7
0.0282496461872349,0.446820383374783,0.295109182246212,8
0.257856702720358,-0.212643777966258,0.337906142532555,9
0.00212124689222242,0.444971774872301,-0.169222025621882,10
0.388766044939192,-0.0107797961592873,0.147554352060247,11
-0.183044167062393,-0.0306255852953516,-0.435697034522335,12
0.138607854853288,-0.398366218726922,-0.0152018125177858,13
-0.0846901245752167,0.151019073215498,-0.385817692985632,14
0.142771306631921,-0.199977721937503,-0.275617327814189,15
-0.0736440957891083,-0.533879330072719,0.00593682723022254,16
0.134266597155798,-0.426550699449688,0.151215279098137,17
-0.0780393375350288,-0.165330105319263,-0.437517635630308,18
0.170155953968314,-0.387816054378809,-0.00209726427777525,19
-0.120252249622128,-0.367779277266576,-0.271877121908773,20
0.0406089851633982,-0.416219361723365,-0.0603870604801833,21
-0.100129090721416,-0.17346166313036,-0.371516639994015,22
0.0385477192353532,-0.327183945190035,-0.182827957611578,23
-0.0738685833357565,-0.344384455776506,0.304279446563853,24
0.144853502914666,-0.328442413844118,0.222862004903002,25
-0.0778338816418374,0.203639515378688,-0.345936004239237,26
0.206525684062674,-0.291665360583194,0.100588589488833,27
-0.142268390754737,-0.314005493222832,-0.245476800429465,28
0.0528377113937727,-0.372713843076465,-0.00778660368045938,29
-0.103500048078799,-0.0814398789083342,-0.351250629402572,30
0.0513061057142765,-0.287214548632556,-0.152837116989169,31
-0.21474031511627,0.171182730684842,0.462209117285566,32
0.0608154237065358,-0.181373155964745,0.432533608186287,33
-0.204260602967544,0.413542956508139,0.123388411831837,34
0.0927514547886011,-0.0530144086152224,0.407608884925688,35
-0.466713224606859,-0.0908875044072985,-0.00524285455903964,36
-0.0313139475117391,-0.372385762557937,0.198533956154213,37
-0.287167540966553,0.166783737258238,-0.262256908291232,38
-0.0623636854966609,-0.357906188993841,-0.0390345451501968,39
-0.128763465804232,0.245569376942469,0.384461939258857,40
0.0533886945874309,-0.0522068739168057,0.415733967617796,41
-0.115357282188022,0.374839419825477,0.159386980557438,42
0.0702313184716053,0.0923548571398202,0.355521883070545,43
-0.36101136495053,0.155304757272777,0.145870781308601,44
-0.0207465273900628,-0.225874608450664,0.295892288385478,45
-0.225334282854134,0.271418664795133,-0.123116262233513,46
-0.0821268238661391,-0.165425467675295,0.266549343807198,47
-0.21638753172903,-0.175000338679248,0.387083676788166,48
0.0228565999700737,-0.283755388735012,0.311937883360029,49
-0.356518727126253,0.0687510113927842,0.198518497262859,50
0.0303656619569955,-0.259854318036973,0.267541948558114,51
-0.286998909111143,-0.311363353091301,-0.00278915329412178,52
-0.0371196313465187,-0.35709254369065,0.114272558381494,53
-0.274094366908914,-0.129433245846728,-0.217061443546189,54
-0.0490301586463817,-0.324196732321065,-0.0134072905778046,55
-0.160730985617638,0.00279784631852776,0.391832491522498,56
0.0240890139902882,-0.178541163243471,0.331608130845996,57
-0.198616263946459,0.210879620461258,0.231390953833143,58
0.0314776801585093,-0.118229061100671,0.303972877338931,59
-0.305824383825962,-0.179960750530166,0.108421240058237,60
-0.0320336051612238,-0.280713755985468,0.171418000392943,61
-0.293045208286618,0.0240384097668479,-0.132678253130848,62
-0.04668352334131,-0.263849395012148,0.0715040728052027,63
0.303042202812746,0.382291330101744,0.221711084141372,64
0.364223251611013,-0.0280760856807614,0.299756430577277,65
0.197130282030019,0.428282292857189,-0.0435555664493864,66
0.382514797724281,0.11682245777298,0.138551331184196,67
0.261251297630393,0.274464300102368,-0.286487680611802,68
0.368596324411813,-0.198374454580268,0.0662103173603227,69
0.104286028878758,0.274060444765069,-0.304917351197887,70
0.34032626446846,-0.0147077017013813,-0.14999272106846,71
0.201359956014182,0.36607060124963,0.221187520280438,72
0.293061888799294,0.0676459041633379,0.296228859079429,73
0.145885801834541,0.395040554054862,0.0283211920425329,74
0.289029881293039,0.175440822401548,0.165396726001345,75
0.179851753273338,0.376600194174533,-0.0614732621005436,76
0.339701267906537,-0.0441914686812556,0.150923846412179,77
0.0874495983978075,0.31853453974007,-0.180775705471852,78
0.301866648508489,0.106061265156386,-0.0522236169250193,79
0.356912046919608,0.0710399238250721,0.308124827806638,80
0.280802820520692,-0.191366307402767,0.250720165685514,81
0.275161422752702,0.312237963980124,-0.0610945402710279,82
0.338691000968607,-0.0935008433563765,0.133385047775064,83
0.187772275753983,-0.240316914739561,-0.280023282144028,84
0.216309106093431,-0.30407437012717,0.0464263532283349,85
0.095526855689343,0.0631361009161572,-0.354137130044688,86
0.233676124845358,-0.199897000844271,-0.111720640921561,87
0.231156197106726,0.201956219332091,0.29201062978804,88
0.249151126519559,-0.0849065956768316,0.270745257385985,89
0.178110101293782,0.325919127840648,0.046530573250001,90
0.281340762100142,0.0198011755253701,0.172151612826902,91
0.335319251775932,0.0754847880473892,-0.142400350876569,92
0.225946517536947,-0.21048273460814,0.111885855761233,93
0.0947465284658993,0.193571326294086,-0.242490274077322,94
0.255869311614681,-0.0992851117429098,-0.0464736203164754,95
0.067672625667895,0.306070172539666,0.353085261365147,96
0.174263168789111,0.0451549971545605,0.382542793312276,97
0.0557979588865699,0.382989584631952,0.168520738474723,98
0.189127673472696,0.154894777686807,0.286957774030473,99
-0.0103398335881219,0.350291912829448,0.23413585499574,100
0.181058656987427,-0.0620739899350689,0.323274766346811,101
-0.00882079895592422,0.372768660752458,-0.0478952464872657,102
0.235148668185163,0.123336463555719,0.184839270379028,103
0.0531245031468863,0.293424515556554,0.300639941145821,104
0.14006917205858,0.0970209091665846,0.340076203045725,105
0.0444106074636669,0.338159403351907,0.165437594564975,106
0.141002304713883,0.174616286834888,0.248671619245434,107
0.00329946799806463,0.311564586668511,0.210431807808959,108
0.137168382573284,0.0453909383436054,0.297819949568636,109
0.0029281813729455,0.331505547401638,0.0238303883570285,110
0.143974436808371,0.166998108721063,0.171695452065551,111
0.0483531506668997,0.130444521110601,0.400153775780988,112
0.137899877075009,-0.0852829559207426,0.342047908805995,113
0.046875824866294,0.292807619948233,0.229138165034247,114
0.165339175736054,0.00191319982221052,0.28750726461122,115
-0.088400729714561,-0.00666724241626885,0.354884977597241,116
0.111461965173043,-0.205339157032623,0.232738734401334,117
-0.0790529069496596,0.305682577739272,-0.0859574870631965,118
0.168353145970735,-0.156472281887962,0.155924571264377,119
0.0392747047163125,0.174964512370368,0.331872926375346,120
0.114652632585359,-0.0117084857159868,0.317265221881404,121
0.0356124369188942,0.264399140605328,0.19773147408269,122
0.123750818456999,0.0656117296247292,0.251668486749208,123
-0.035324829052757,0.155025036445677,0.282302854575633,124
0.0947097780988974,-0.0982805747573245,0.248817818543078,125
-0.0263359431288984,0.274008209862654,0.0429788281291608,126
0.126876221903446,-0.00781054463335767,0.184676675599065,127
0.392227007498119,0.0844387607015446,-0.356996358242341,128
0.414562199627035,-0.223723886538972,-0.0415466624068792,129
0.212086698800437,0.194150457256742,-0.37488512653508,130
0.368804563379707,-0.0718548302100006,-0.193870022686098,131
0.138080979021804,-0.0777577193885453,-0.445073758625191,132
0.242574928353421,-0.263728036125831,-0.223169003827031,133
0.0887211614593942,0.0449886887331301,-0.411689262534489,134
0.199034673474244,-0.129963426540873,-0.293232898864054,135
0.353427066550845,0.252988221558099,-0.196499601521302,136
0.409112980573975,-0.104982194432591,0.0346587872733615,137
0.188936178725168,0.270665853174056,-0.263690060069536,138
0.355545392990816,0.0300150492460127,-0.119743040204693,139
0.153010838225903,0.0383785823000884,-0.392984123851719,140
0.270614603114782,-0.190931674138732,-0.179591374682817,141
0.0880504772834803,0.116101599502566,-0.348447333802785,142
0.208335642905745,-0.0591810520474884,-0.251730682900664,143
0.291904002803914,-0.230747982666017,-0.298016766145289,144
0.280954088360319,-0.314469729022856,-0.0263664373365309,145
0.195367186159409,-0.0131171455183782,-0.375087936646003,146
0.275976106390135,-0.206834643985884,-0.15280048923175,147
0.0873353451928972,-0.220293280082294,-0.349357100786536,148
0.158805241751308,-0.304529137624444,-0.162053898498404,149
0.0645925113751392,-0.0819891362241607,-0.363955871527286,150
0.141213285117283,-0.203453518274757,-0.228664233280502,151
0.354475614805046,-0.0704197400244364,-0.216926886498821,152
0.292655702707588,-0.236094442600027,0.0316028770054435,153
0.199926913912666,0.103363922767669,-0.300278380709905,154
0.288926827469682,-0.126378214270679,-0.101568236323986,155
0.106933150839474,-0.149145495203418,-0.328724005240846,156
0.174914480466536,-0.255280302519057,-0.127005467075232,157
0.0696267873629439,-0.0148787816604731,-0.325958285587138,158
0.149558020017257,-0.150205188952909,-0.197205072480311,159
0.274289326720772,0.369810089147597,0.114296495977853,160
0.322545842846858,-0.143385362263426,0.235102793733191,161
0.124190870863607,0.367903863452266,-0.170034414121442,162
0.369704899763447,0.0235943836777634,0.0402373999409434,163
0.0518480836245325,0.0273433299341513,-0.414785473837865,164
0.232896869851218,-0.287393619658587,-0.0564954233305364,165
0.0235114049590673,0.144368516571325,-0.346789882643207,166
0.203687888351737,-0.111713431199577,-0.228480117884033,167
0.157231984229672,0.35566132123716,0.16679605823092,168
0.268954374765054,-0.00836356891118872,0.263039310990484,169
0.0937481248224945,0.360673313251903,-0.0515259057319303,170
0.277271961358791,0.131043196548415,0.110320902240936,171
0.059362003426058,0.254922309900984,-0.256455559532177,172
0.26801009486943,-0.178101829798159,0.041797176775093,173
0.0233854676707255,0.220363047598471,-0.245612530027259,174
0.225384455082971,0.00511584897058735,-0.161973394972349,175
0.287240155886217,-0.237055058534508,0.168424919302327,176
0.207669994512579,-0.26506782911539,0.168452542084049,177
0.161883030389733,0.172639379460297,-0.278673416272845,178
0.259831924166322,-0.194094829671751,0.0401406222224975,179
-0.00175465417332523,-0.254349785140911,-0.272051803662506,180
0.117251985651368,-0.30854721910734,-0.0298155468234503,181
0.000685580441324822,-0.0430990320056774,-0.325780175894579,182
0.113689634275763,-0.211586300587763,-0.150080844325629,183
0.198420435822265,0.125499272715568,0.28066121358294,184
0.197240646218833,-0.163828047434061,0.210117162215867,185
0.119594424767009,0.29051519734907,-0.0744072531981533,186
0.246821801461427,-0.0730379338032452,0.109301951934511,187
0.0163014866938465,-0.167057441708464,-0.27917748889748,188
0.130909909316937,-0.246841612626012,0.0263364514435943,189
0.00971937131351865,0.0596047762265229,-0.273014801985828,190
0.133101865119332,-0.150837102040386,-0.108152083254903,191
0.384717066108866,0.266550587589,-0.0621727508039303,192
0.416881350038643,0.0127039909632105,0.0682567104828782,193
0.265308158546661,0.288365441311854,-0.160430977925629,194
0.362663141051398,0.0953996687024003,-0.0454018582668473,195
0.287991400361766,0.138537530458098,-0.276051273869264,196
0.354547131158758,-0.0730555132224309,-0.106248732213307,197
0.183231100632569,0.176235043294219,-0.280833133936081,198
0.281161140963689,0.0173925299179835,-0.179653571962667,199
0.304560345443438,0.292381745449292,0.00752210354978465,200
0.355370898339751,0.0787934519954444,0.104132001635155,201
0.218924065666186,0.297459357433542,-0.0909034267260632,202
0.305605019575996,0.13906119908217,0.00233168478664229,203
0.25409094882548,0.207876668320065,-0.184660882759116,204
0.329433295049307,0.00370901266182362,-0.0514253548421317,205
0.161741334191924,0.210322750939718,-0.207981536908081,206
0.252492621530689,0.0697098745559307,-0.123058581952894,207
0.408971198739175,0.0867959441913898,-0.069258483259433,208
0.354575781271254,-0.115296802054652,0.0639756682426334,209
0.286387469152094,0.168644470103647,-0.177215973310625,210
0.331021421985946,-0.0248993497313194,-0.0429672486839184,211
0.260053106563775,-0.0363816447273931,-0.269077177216668,212
0.273042552037079,-0.173736124359624,-0.086075980222634,213
0.173452460686524,0.0577877208816768,-0.279133422305451,214
0.231424276419264,-0.0794707798903672,-0.156502812723066,215
0.335886188663939,0.169934218355318,0.00976340853252465,216
0.318655623804745,-0.0402852726759925,0.0985408505992853,217
0.238578227814243,0.210450049104161,-0.0985277651436137,218
0.287953780742932,0.0362034120530146,0.000334056084354563,219
0.257220413106398,0.0569001609878611,-0.197053097325855,220
0.265361132796378,-0.105291541450838,-0.0418910886790759,221
0.15941718098356,0.111091431701519,-0.2131370346919,222
0.214593747762126,-0.0232218564920256,-0.110372056283824,223
0.241975964373994,0.312080579376237,0.148826785655573,224
0.299772886796249,0.0728830997163331,0.218291851685659,225
0.178709717944557,0.332677070948992,0.00353653673636415,226
0.27877936509786,0.149937016400655,0.104850240882488,227
0.234735842190592,0.280611668986656,-0.0787326259472173,228
0.320774535403655,-0.010153264511649,0.0767936611281666,229
0.132154883446969,0.259812614507297,-0.160102619417653,230
0.262003234819053,0.0849312222456191,-0.0571099519935508,231
