x,y,z,decimal
-0.224612112603678,0.160836715251852,-0.624149440728006,0
-0.304308512757963,-0.00114611627615294,-0.420862286639814,1
-0.534491486841949,-0.0123540322930402,-0.186020156815942,2
-0.430163881442366,-0.00859893953666201,-0.238056502377176,3
0.547025273643853,-0.028777688836947,-0.14474584086944,4
0.350919744569835,-0.022801360804279,-0.345475135845036,5
0.170789206485456,-0.0339920589525367,-0.453982341963318,6
-0.0439781893379003,-0.0133140247634884,-0.423510013233712,7
-0.510842723390608,0.165411475380152,-0.185933181155378,8
-0.420109334146199,0.0917498263154139,-0.246962186643422,9
-0.462482294530919,0.0657996600414135,-0.158265708218979,10
-0.389646334080276,0.0477554578577722,-0.180127465600976,11
0.1912739704337,0.124921604862241,-0.433243905895537,12
-0.0370636154777674,0.073839623452991,-0.421423916449546,13
-0.201821285581985,0.0775769652925209,-0.372285929887696,14
-0.205416904700178,0.0509595650973811,-0.313869087918888,15
0.0339021687026604,-0.554238578811902,-0.123626742421063,16
-0.0998724938218293,-0.431657822337674,-0.224887145346563,17
-0.234430840067505,-0.397267854404392,-0.18125970465341,18
-0.252837039345576,-0.280599274363665,-0.215125994560502,19
0.31205653286524,-0.35015546662411,-0.151327495550834,20
0.189002042538939,-0.316103003818388,-0.232144717676598,21
0.0908129583453434,-0.349842880635081,-0.243126551147597,22
-0.00275894463919079,-0.271859660164992,-0.267616442744068,23
-0.258266098530852,-0.366161434167248,-0.215054062976734,24
-0.267501486072378,-0.246023206045605,-0.239505188025529,25
-0.326482180762141,-0.216029723117215,-0.187100363613285,26
-0.290315259341249,-0.158497453959127,-0.190281494396465,27
0.113282794844778,-0.317933603502961,-0.27508732120438,28
0.00372349505803455,-0.235898597413382,-0.297623634275205,29
-0.0984207999991074,-0.235769622438229,-0.280360914397352,30
-0.12908570424499,-0.168467003123622,-0.250792079714048,31
0.423509752778201,-0.317244427517845,-0.210457957574972,32
0.0730113028664505,-0.236042387769397,-0.426536600396142,33
-0.216445852564567,-0.237562665560725,-0.373337034039652,34
-0.249662002592326,-0.123693224284412,-0.333159626475963,35
0.453921201710464,-0.119776620225916,-0.153681624622067,36
0.334553861592563,-0.109860337577273,-0.257531883978779,37
0.260102241332436,-0.141972263147359,-0.317407873917353,38
0.0982818424591086,-0.0997191121510598,-0.35021141798174,39
-0.210577483597387,-0.086304621224764,-0.432662939474583,40
-0.239800676716641,-0.0366812949057752,-0.358721506326236,41
-0.342139647442549,-0.0400510036903748,-0.266292094103059,42
-0.294284148614833,-0.0224465627743043,-0.244442164561471,43
0.280005420688773,-0.0566844148977578,-0.325939133567107,44
0.106983056011107,-0.0391904142777975,-0.358660680593159,45
-0.0130707646866292,-0.0400954038220654,-0.36939138503358,46
-0.0756667504566073,-0.0188192940720413,-0.312036283209897,47
0.151867505304712,-0.444770520658474,-0.14961879007508,48
0.043654291320072,-0.376551531661277,-0.213453862002958,49
-0.0595021654649979,-0.380993287125408,-0.2016604095333,50
-0.112725852923256,-0.291924540937694,-0.220520474830684,51
0.287126248567154,-0.287309467226779,-0.141647702647127,52
0.202626921390078,-0.262385923161236,-0.189936030490603,53
0.142797859651563,-0.292680156519665,-0.201012577505435,54
0.0671327535659966,-0.240987777408613,-0.221059975873227,55
-0.0552536039153399,-0.364446920362633,-0.232871573578198,56
-0.117481222556858,-0.269421496494707,-0.244720810563283,57
-0.192041344604533,-0.248827224087072,-0.218316479757768,58
-0.191328851075679,-0.183427975498526,-0.205060120179,59
0.162781757534001,-0.268884654076554,-0.218303534067678,60
0.0792795187410846,-0.216389126717088,-0.238443669161918,61
0.00882543106509365,-0.226943582007653,-0.237840056761875,62
-0.035918533421906,-0.165718277715199,-0.218834007685521,63
0.291172903539567,0.466247994432171,-0.14943164700044,64
0.00739982555301143,0.353298847167825,-0.344634639138748,65
-0.241407717284611,0.329783308684705,-0.278395857677891,66
-0.259528002784016,0.185889506912388,-0.294251584018144,67
0.444214268656909,0.158941882445299,-0.147148283128946,68
0.31560078127987,0.154396620444745,-0.256843669599503,69
0.235958002831699,0.193069831702971,-0.30568164693955,70
0.0729923925293678,0.137316576462676,-0.339950959004637,71
-0.186962502763104,0.401975922728795,-0.223381742650849,72
-0.236022923805786,0.249838176403085,-0.266800004469102,73
-0.316812294995796,0.218740255670988,-0.202397425391516,74
-0.284712653950266,0.149931600265551,-0.206232644282098,75
0.220509247692586,0.25627258577376,-0.271815362062823,76
0.0766520623986019,0.193611683138284,-0.312806683593777,77
-0.0415492586536438,0.200846703117134,-0.312514820359749,78
-0.0894636522819546,0.135118464319919,-0.278777031877648,79
0.239855243981479,-0.341248751358632,-0.268001966943916,80
0.0308871450094261,-0.247929929415835,-0.352496126989304,81
-0.137502097663278,-0.250433037330806,-0.323607648689454,82
-0.177369170026487,-0.16316667432563,-0.291223011079908,83
0.358662062495976,-0.170488499170704,-0.177341284296402,84
0.248493374440409,-0.153627615888403,-0.245724655522646,85
0.174979122465984,-0.175324844197984,-0.284696186917699,86
0.0658431931302407,-0.133993965999259,-0.284956483164665,87
-0.134151100460816,-0.173192656626516,-0.367141756987159,88
-0.175990119643496,-0.107853659097608,-0.314210466246182,89
-0.258761013317239,-0.106605003488658,-0.25608457460159,90
-0.230935911625369,-0.0723979602088725,-0.225289306412128,91
0.188295269357726,-0.121466745222002,-0.301683785605901,92
0.0722687393525406,-0.0910379659192606,-0.297774156374626,93
-0.0111991200565128,-0.0905146497940901,-0.302419971965864,94
-0.0547850781200052,-0.0646770286138026,-0.248948707504643,95
0.428469862165485,0.100894317864447,-0.228184907573815,96
0.20530740006454,0.0878805908947173,-0.36682600629314,97
0.0166879443215954,0.102469237182894,-0.410380099643769,98
-0.0964201785322717,0.0645119260863092,-0.352819368676449,99
0.403740770842944,0.0333761185319086,-0.153899645379124,100
0.309946570858982,0.0353470141426334,-0.220750782118275,101
0.270187314153001,0.0425064961109555,-0.261785461780919,102
0.14461738386572,0.0382517614127337,-0.284525158273245,103
0.0255873740896517,0.202994051010411,-0.374535336170329,104
-0.0855667178476071,0.124987130596066,-0.340712208710677,105
-0.188776979786891,0.117699489159448,-0.301881876411049,106
-0.18944919954754,0.0795316700763533,-0.253365260467849,107
0.265277706454164,0.0943389688101445,-0.253658725381217,108
0.146879446886587,0.0806885510129432,-0.27563637955487,109
0.0627059375537013,0.0823146737913365,-0.297967746763981,110
-0.0080487069942129,0.0653645442381051,-0.253716699332763,111
0.257959669064431,-0.281350002414078,-0.210108378585867,112
0.128466636983288,-0.235490970375934,-0.269420072900549,113
0.0264610972822454,-0.256477593657803,-0.276195487068086,114
-0.0452127441040686,-0.181389767622399,-0.26455562090796,115
0.30619643918529,-0.168610852779974,-0.153753340306597,116
0.230617331925209,-0.152775972013239,-0.18901176556658,117
0.187014108596309,-0.171291373909704,-0.213140266998046,118
0.102497308573876,-0.137536478072566,-0.216508940027849,119
0.038559021814013,-0.210982930398795,-0.306879433289653,120
-0.0426429094241595,-0.146141168738654,-0.282872084994594,121
-0.12100934565761,-0.142745544288558,-0.262860624261472,122
-0.131700286395514,-0.0986438112744568,-0.218624102387132,123
0.199464408166048,-0.140635566516586,-0.220979541212171,124
0.108521795793802,-0.111381889048108,-0.224639250380974,125
0.0547940395600275,-0.11695637538401,-0.232455888494284,126
0.00469755828931133,-0.0844764315762887,-0.19981194056071,127
0.252105678375134,0.499722948973295,-0.110324352781199,128
0.0458447117939472,0.415494020021875,-0.268089284054696,129
-0.156238556140067,0.411331481251578,-0.229601584936298,130
-0.215174139687753,0.258769556640881,-0.275360082796558,131
0.419978450402281,0.218934491615726,-0.135612251309357,132
0.306527343566577,0.209270399954684,-0.227698565520894,133
0.236724209757178,0.252195095910794,-0.262903264437552,134
0.0940413729320254,0.195010486993171,-0.308032601504915,135
-0.115426665410924,0.447121455110315,-0.183410626864536,136
-0.185395748650998,0.311765372731879,-0.240800983375176,137
-0.277418770585613,0.276840802956402,-0.188230744767226,138
-0.260533446704759,0.194922114950442,-0.19971946694164,139
0.21706163675971,0.300284456776794,-0.229056863988887,140
0.0912518939668849,0.240092148881422,-0.278850952853,141
-0.0170201493112829,0.249931348746853,-0.282725579521759,142
-0.0687216921785593,0.173966371309146,-0.265924969898257,143
0.316359132585795,-0.230661862926396,-0.300662586813646,144
0.0662443811425988,-0.161339089251974,-0.392037873551615,145
-0.111690121663738,-0.170494196180891,-0.375765961031277,146
-0.159663743476815,-0.103765427539006,-0.323654321273347,147
0.379208862723016,-0.108960854234953,-0.183132480666499,148
0.268340568354432,-0.0948773240404462,-0.253348642960362,149
0.201634600439964,-0.112025204243878,-0.297517204531767,150
0.0859118961563887,-0.0841808428845757,-0.296958286255162,151
-0.105780688939752,-0.0693357970275183,-0.404954807623684,152
