x,y,z,decimal
-0.366140935667267,-0.209976106665731,0.0298765152008823,0
0.0128880401557291,0.266157045542668,-0.468118790638154,1
-0.264192416144886,-0.154338121055261,-0.481075408654449,2
-0.0643077930832556,0.103480384497455,-0.431194222293984,3
-0.436801427065313,-0.352281933147761,0.166666970821966,4
-0.182889408114384,0.114139445224189,-0.41853062201578,5
-0.353383644807176,-0.221200346201178,-0.196118138907251,6
-0.159629315141576,0.00811698915350594,-0.347293317677027,7
-0.24537762272538,-0.413730165286829,0.319584032217943,8
-0.155773261733096,0.0633254828763748,-0.430610875624784,9
-0.333909993857549,-0.302820002201799,-0.147457944933208,10
-0.149280269946965,-0.0230031384654396,-0.366970885124332,11
-0.273852708566657,-0.3146068930432,0.1956873840341,12
-0.315414992075948,-0.094083804975187,-0.215767051740423,13
-0.302378640993082,-0.251069554841967,-0.0344205104008978,14
-0.214873829854191,-0.0849107310273171,-0.227013331966151,15
-0.14427483872941,0.565068447990424,-0.00676807468134966,16
-0.0271418244405807,0.365585483749644,-0.301038861922447,17
-0.299247178238561,0.252779970463528,-0.279471683077542,18
-0.079954602234658,0.217909831217442,-0.312487209382192,19
-0.452982598855299,0.187843395372388,0.0708209470700373,20
-0.162850247558735,0.267630580133488,-0.263794803476517,21
-0.380165055312783,0.0494330061194357,-0.128315170156639,22
-0.153152892768123,0.133077043305674,-0.254569160308208,23
-0.404961964503674,0.133040599569756,0.211134441565816,24
-0.155304694948356,0.292072310892859,-0.250734980836165,25
-0.385815443460228,0.0169657134807066,-0.084865541016911,26
-0.155718824896676,0.129599474579829,-0.262552427993752,27
-0.374782065934511,-0.0632203418040301,0.154025295210983,28
-0.271547058773867,0.108906883710605,-0.129566703058769,29
-0.326907489738042,-0.0623434975034091,-0.0258137353437103,30
-0.196597527601147,0.032897212991737,-0.168179932857611,31
-0.0946416113544738,-0.582270524352359,-0.0848357719853988,32
-0.0255560674882819,-0.0290610698317021,-0.47609094891154,33
-0.157878738795222,-0.332314034573677,-0.28394131194192,34
-0.0664425777051409,-0.0551449067007175,-0.373158469360647,35
-0.208306097693772,-0.420633728658418,0.0353673040273641,36
-0.15436623553682,-0.157293165040017,-0.340025127459748,37
-0.214617691997808,-0.297327507737221,-0.139195579680759,38
-0.118912074170769,-0.0999928405085029,-0.278594200647816,39
-0.138535597592305,-0.432178122104671,0.102068515569031,40
-0.120345344871822,-0.226275663678716,-0.311192991558702,41
-0.177575861632567,-0.336434275502216,-0.101165237204653,42
-0.108284575447345,-0.146216797475121,-0.269129585214598,43
-0.172189851221894,-0.325055730390228,0.104845123074753,44
-0.183920927537461,-0.217674241141221,-0.15965830141501,45
-0.176577180666886,-0.258920837430792,-0.0300621109882736,46
-0.134357697519081,-0.129807011884769,-0.162330369264967,47
-0.372228071378328,0.0778190900354055,-0.0385607924849574,48
-0.0597427440924921,0.224187081256064,-0.340954720047011,49
-0.331652255549892,-0.0140795961793013,-0.231891349199674,50
-0.0862497149351533,0.0925566698968241,-0.299215924678633,51
-0.378570703520452,-0.100388468967965,0.0416562003414128,52
-0.207787863557052,0.0901763494431756,-0.248599254827002,53
-0.308595031263012,-0.0887320781954157,-0.0956231862760803,54
-0.132076614066229,0.0210016628999674,-0.222267980346569,55
-0.335356245822075,-0.169735006529472,0.122322069406632,56
-0.226210410519476,0.068875925492364,-0.254953375067431,57
-0.300033141010825,-0.129726724918831,-0.0668228279949287,58
-0.134439590141611,0.00378641082874996,-0.218721554077329,59
-0.263008151208093,-0.18477911604252,0.0968704778787569,60
-0.227575973251231,-0.0289677004227453,-0.114500146294763,61
-0.224067585573224,-0.130187836191323,-0.0173186408071779,62
-0.142546422171537,-0.0421816062941872,-0.130651243760054,63
0.0556328169809814,-0.380163043698105,0.480165899985189,64
0.051510531254745,0.19224727400713,-0.433477066783751,65
-0.153400000600172,-0.36867555107808,-0.206786791736812,66
-0.0461215751654796,0.0266061914806486,-0.405413851764108,67
-0.131078814892799,-0.347917211522641,0.301243840086072,68
-0.248587597670807,-0.100844618037696,-0.394349200522543,69
-0.255810831119105,-0.312293742202336,-0.034211410253758,70
-0.139800449924154,-0.0658190649089538,-0.29108149640279,71
-0.0638113287888402,-0.336467219824774,0.32470816033716,72
-0.257017917794391,-0.327032079662522,-0.382718115159263,73
-0.189328504951379,-0.356751550807894,0.0207038433255344,74
-0.128228303753151,-0.12301194828888,-0.27523828075046,75
-0.123387910399687,-0.293735565683324,0.224926811508448,76
-0.232101707164606,-0.24620178233189,-0.0609387425760686,77
-0.182333203027372,-0.26861624589431,0.0496272182187522,78
-0.15182126697349,-0.131968298081071,-0.14638193847484,79
-0.0436269340815561,0.321388127177504,0.331142248629102,80
0.00438365610036847,0.33542182730918,-0.254854587796762,81
-0.381806727365837,0.133028537081432,-0.14496148471457,82
-0.0572562704830648,0.177588757327141,-0.284295053053187,83
-0.311362598045105,-0.0244277020066734,0.264314300604156,84
